scenario,thread_id,seq,question,ok,err_type,err_msg,t_total,t_retrieve,t_generate,t_citation,t_db,http_status,cold,ts
web,57,5,,True,,,0.03150470001855865,0.0,0.0,0.0,0.0,200,False,1787940289.2870493
web,57,6,,True,,,0.027893899998161942,0.0,0.0,0.0,0.0,200,False,1787940294.319113
web,57,7,,True,,,0.005699799978174269,0.0,0.0,0.0,0.0,200,False,1787940299.3475313
web,57,8,,True,,,0.003316399990580976,0.0,0.0,0.0,0.0,200,False,1787940304.353634
web,57,9,,True,,,0.006435899995267391,0.0,0.0,0.0,0.0,200,False,1787940309.358598
web,58,0,,True,,,0.8409578000428155,0.0,0.0,0.0,0.0,200,False,1787940263.517858
web,58,1,,True,,,0.024902299977838993,0.0,0.0,0.0,0.0,200,False,1787940269.3594112
web,58,2,,True,,,0.013326100015547127,0.0,0.0,0.0,0.0,200,False,1787940274.384429
web,58,3,,True,,,0.00324480002745986,0.0,0.0,0.0,0.0,200,False,1787940279.3983433
web,58,4,,True,,,0.02693120000185445,0.0,0.0,0.0,0.0,200,False,1787940284.4020462
web,58,5,,True,,,0.029062299989163876,0.0,0.0,0.0,0.0,200,False,1787940289.4294465
web,58,6,,True,,,0.006692599970847368,0.0,0.0,0.0,0.0,200,False,1787940294.4590774
web,58,7,,True,,,0.004524300049524754,0.0,0.0,0.0,0.0,200,False,1787940299.466646
web,58,8,,True,,,0.01764289999846369,0.0,0.0,0.0,0.0,200,False,1787940304.4714916
web,58,9,,True,,,0.015379399992525578,0.0,0.0,0.0,0.0,200,False,1787940309.4895897
web,59,0,,True,,,0.41241659998195246,0.0,0.0,0.0,0.0,200,False,1787940263.7079837
web,59,1,,True,,,0.027637199964374304,0.0,0.0,0.0,0.0,200,False,1787940269.1213741
web,59,2,,True,,,0.0198194999829866,0.0,0.0,0.0,0.0,200,False,1787940274.1496413
web,59,3,,True,,,0.015995100024156272,0.0,0.0,0.0,0.0,200,False,1787940279.1703336
web,59,4,,True,,,0.0067134000128135085,0.0,0.0,0.0,0.0,200,False,1787940284.186763
web,59,5,,True,,,0.027705000014975667,0.0,0.0,0.0,0.0,200,False,1787940289.1938164
web,59,6,,True,,,0.003682200040202588,0.0,0.0,0.0,0.0,200,False,1787940294.2216675
web,59,7,,True,,,0.015786800009664148,0.0,0.0,0.0,0.0,200,False,1787940299.2257693
web,59,8,,True,,,0.019100600038655102,0.0,0.0,0.0,0.0,200,False,1787940304.2420459
web,59,9,,True,,,0.004302099987398833,0.0,0.0,0.0,0.0,200,False,1787940309.2621741
web,60,0,,True,,,0.48793850000947714,0.0,0.0,0.0,0.0,200,False,1787940263.6625612
web,60,1,,True,,,0.004274000006262213,0.0,0.0,0.0,0.0,200,False,1787940269.1510563
web,60,2,,True,,,0.002639999962411821,0.0,0.0,0.0,0.0,200,False,1787940274.1558244
web,60,3,,True,,,0.013976400019600987,0.0,0.0,0.0,0.0,200,False,1787940279.1591191
web,60,4,,True,,,0.018208099994808435,0.0,0.0,0.0,0.0,200,False,1787940284.1738906
web,60,5,,True,,,0.028842699946835637,0.0,0.0,0.0,0.0,200,False,1787940289.1928499
web,60,6,,True,,,0.015138099959585816,0.0,0.0,0.0,0.0,200,False,1787940294.2222111
web,60,7,,True,,,0.018171499948948622,0.0,0.0,0.0,0.0,200,False,1787940299.2374723
web,60,8,,True,,,0.022553300019353628,0.0,0.0,0.0,0.0,200,False,1787940304.2564876
web,60,9,,True,,,0.020241299993358552,0.0,0.0,0.0,0.0,200,False,1787940309.2793388
web,61,0,,True,,,0.6847201000200585,0.0,0.0,0.0,0.0,200,False,1787940263.7081063
web,61,1,,True,,,0.022954099986236542,0.0,0.0,0.0,0.0,200,False,1787940269.392971
web,61,2,,True,,,0.01927399996202439,0.0,0.0,0.0,0.0,200,False,1787940274.4160511
web,61,3,,True,,,0.013455599953886122,0.0,0.0,0.0,0.0,200,False,1787940279.435848
web,61,4,,True,,,0.027220900054089725,0.0,0.0,0.0,0.0,200,False,1787940284.449465
web,61,5,,True,,,0.022226499975658953,0.0,0.0,0.0,0.0,200,False,1787940289.4769173
web,61,6,,True,,,0.0071977999759837985,0.0,0.0,0.0,0.0,200,False,1787940294.499857
web,61,7,,True,,,0.002472999971359968,0.0,0.0,0.0,0.0,200,False,1787940299.5073833
web,61,8,,True,,,0.02318850002484396,0.0,0.0,0.0,0.0,200,False,1787940304.5103803
web,61,9,,True,,,0.02060039999196306,0.0,0.0,0.0,0.0,200,False,1787940309.5340636
web,62,0,,True,,,0.5522548999870196,0.0,0.0,0.0,0.0,200,False,1787940263.5658126
web,62,1,,True,,,0.014528699975926429,0.0,0.0,0.0,0.0,200,False,1787940269.1186104
web,62,2,,True,,,0.021233899984508753,0.0,0.0,0.0,0.0,200,False,1787940274.1333995
web,62,3,,True,,,0.03104400000302121,0.0,0.0,0.0,0.0,200,False,1787940279.1551242
web,62,4,,True,,,0.006178699957672507,0.0,0.0,0.0,0.0,200,False,1787940284.187193
web,62,5,,True,,,0.027607700030785054,0.0,0.0,0.0,0.0,200,False,1787940289.1940317
web,62,6,,True,,,0.0028765000170096755,0.0,0.0,0.0,0.0,200,False,1787940294.2223845
web,62,7,,True,,,0.015534900012426078,0.0,0.0,0.0,0.0,200,False,1787940299.2256045
web,62,8,,True,,,0.026250299997627735,0.0,0.0,0.0,0.0,200,False,1787940304.2415893
web,62,9,,True,,,0.0157980999792926,0.0,0.0,0.0,0.0,200,False,1787940309.2681332
web,63,0,,True,,,0.8596590000088327,0.0,0.0,0.0,0.0,200,False,1787940263.533589
web,63,1,,True,,,0.02312030002940446,0.0,0.0,0.0,0.0,200,False,1787940269.3939674
web,63,2,,True,,,0.018092899990733713,0.0,0.0,0.0,0.0,200,False,1787940274.4175756
web,63,3,,True,,,0.014243500016164035,0.0,0.0,0.0,0.0,200,False,1787940279.4364119
web,63,4,,True,,,0.02411180001217872,0.0,0.0,0.0,0.0,200,False,1787940284.4509807
web,63,5,,True,,,0.024428300035651773,0.0,0.0,0.0,0.0,200,False,1787940289.4752264
web,63,6,,True,,,0.0052896999986842275,0.0,0.0,0.0,0.0,200,False,1787940294.5002532
web,63,7,,True,,,0.0021960000158287585,0.0,0.0,0.0,0.0,200,False,1787940299.5058782
web,63,8,,True,,,0.01385460002347827,0.0,0.0,0.0,0.0,200,False,1787940304.508695
web,63,9,,True,,,0.033471700036898255,0.0,0.0,0.0,0.0,200,False,1787940309.5229363
web,64,0,,True,,,0.5817051000194624,0.0,0.0,0.0,0.0,200,False,1787940263.6621723
web,64,1,,True,,,0.009390599967446178,0.0,0.0,0.0,0.0,200,False,1787940269.2444572
web,64,2,,True,,,0.02525420003803447,0.0,0.0,0.0,0.0,200,False,1787940274.2542577
web,64,3,,True,,,0.006669300026260316,0.0,0.0,0.0,0.0,200,False,1787940279.280555
web,64,4,,True,,,0.013723100011702627,0.0,0.0,0.0,0.0,200,False,1787940284.2877622
web,64,5,,True,,,0.020445599977392703,0.0,0.0,0.0,0.0,200,False,1787940289.3018909
web,64,6,,True,,,0.023965900007169694,0.0,0.0,0.0,0.0,200,False,1787940294.3227007
web,64,7,,True,,,0.006457499985117465,0.0,0.0,0.0,0.0,200,False,1787940299.3472612
web,64,8,,True,,,0.003403400012757629,0.0,0.0,0.0,0.0,200,False,1787940304.3542798
web,64,9,,True,,,0.005729700031224638,0.0,0.0,0.0,0.0,200,False,1787940309.3583136
web,65,0,,True,,,0.5814962000004016,0.0,0.0,0.0,0.0,200,False,1787940263.67819
web,65,1,,True,,,0.027509699983056635,0.0,0.0,0.0,0.0,200,False,1787940269.2603328
web,65,2,,True,,,0.02121380000608042,0.0,0.0,0.0,0.0,200,False,1787940274.288053
web,65,3,,True,,,0.016523200029041618,0.0,0.0,0.0,0.0,200,False,1787940279.3095286
web,65,4,,True,,,0.02193639997858554,0.0,0.0,0.0,0.0,200,False,1787940284.3266652
web,65,5,,True,,,0.005070300016086549,0.0,0.0,0.0,0.0,200,False,1787940289.3493783
web,65,6,,True,,,0.02313210000284016,0.0,0.0,0.0,0.0,200,False,1787940294.354636
web,65,7,,True,,,0.0045013000490143895,0.0,0.0,0.0,0.0,200,False,1787940299.3779588
web,65,8,,True,,,0.02723030000925064,0.0,0.0,0.0,0.0,200,False,1787940304.3828666
web,65,9,,True,,,0.013796999992337078,0.0,0.0,0.0,0.0,200,False,1787940309.4106095
web,66,0,,True,,,0.6834128000191413,0.0,0.0,0.0,0.0,200,False,1787940263.709812
web,66,1,,True,,,0.019842200039420277,0.0,0.0,0.0,0.0,200,False,1787940269.3937373
web,66,2,,True,,,0.020717600011266768,0.0,0.0,0.0,0.0,200,False,1787940274.4141335
web,66,3,,True,,,0.010143899999093264,0.0,0.0,0.0,0.0,200,False,1787940279.4351377
web,66,4,,True,,,0.0043200000072829425,0.0,0.0,0.0,0.0,200,False,1787940284.4454384
web,66,5,,True,,,0.022154599952045828,0.0,0.0,0.0,0.0,200,False,1787940289.4501715
web,66,6,,True,,,0.009112300002016127,0.0,0.0,0.0,0.0,200,False,1787940294.4734366
web,66,7,,True,,,0.004988500033505261,0.0,0.0,0.0,0.0,200,False,1787940299.4832385
web,66,8,,True,,,0.012848099984694272,0.0,0.0,0.0,0.0,200,False,1787940304.4888623
web,66,9,,True,,,0.010879600013140589,0.0,0.0,0.0,0.0,200,False,1787940309.502056
web,67,0,,True,,,0.7099940999760292,0.0,0.0,0.0,0.0,200,False,1787940263.5326426
web,67,1,,True,,,0.008271200000308454,0.0,0.0,0.0,0.0,200,False,1787940269.2435246
web,67,2,,True,,,0.004673900024499744,0.0,0.0,0.0,0.0,200,False,1787940274.2533393
web,67,3,,True,,,0.022288500040303916,0.0,0.0,0.0,0.0,200,False,1787940279.2585168
web,67,4,,True,,,0.006561300018802285,0.0,0.0,0.0,0.0,200,False,1787940284.2830255
web,67,5,,True,,,0.0035099000087939203,0.0,0.0,0.0,0.0,200,False,1787940289.2898648
web,67,6,,True,,,0.023098999983631074,0.0,0.0,0.0,0.0,200,False,1787940294.293651
web,67,7,,True,,,0.003116200037766248,0.0,0.0,0.0,0.0,200,False,1787940299.3172655
web,67,8,,True,,,0.025434100010897964,0.0,0.0,0.0,0.0,200,False,1787940304.3209326
web,67,9,,True,,,0.004024600028060377,0.0,0.0,0.0,0.0,200,False,1787940309.346874
web,68,0,,True,,,0.8246838999912143,0.0,0.0,0.0,0.0,200,False,1787940263.5330021
web,68,1,,True,,,0.0242065999773331,0.0,0.0,0.0,0.0,200,False,1787940269.3586917
web,68,2,,True,,,0.0018241999787278473,0.0,0.0,0.0,0.0,200,False,1787940274.3834276
web,68,3,,True,,,0.01978530001360923,0.0,0.0,0.0,0.0,200,False,1787940279.385699
web,68,4,,True,,,0.00605819997144863,0.0,0.0,0.0,0.0,200,False,1787940284.4061577
web,68,5,,True,,,0.028237599995918572,0.0,0.0,0.0,0.0,200,False,1787940289.4125586
web,68,6,,True,,,0.010107900016009808,0.0,0.0,0.0,0.0,200,False,1787940294.44142
web,68,7,,True,,,0.02428939996752888,0.0,0.0,0.0,0.0,200,False,1787940299.4517405
web,68,8,,True,,,0.03284719999646768,0.0,0.0,0.0,0.0,200,False,1787940304.4762366
web,68,9,,True,,,0.005440799985080957,0.0,0.0,0.0,0.0,200,False,1787940309.5101678
web,69,0,,True,,,0.8262246000231244,0.0,0.0,0.0,0.0,200,False,1787940263.5323355
web,69,1,,True,,,0.03045139997266233,0.0,0.0,0.0,0.0,200,False,1787940269.358956
web,69,2,,True,,,0.019329399976413697,0.0,0.0,0.0,0.0,200,False,1787940274.3899136
web,69,3,,True,,,0.006518900045193732,0.0,0.0,0.0,0.0,200,False,1787940279.4097133
web,69,4,,True,,,0.027718599943909794,0.0,0.0,0.0,0.0,200,False,1787940284.4167318
web,69,5,,True,,,0.02702719997614622,0.0,0.0,0.0,0.0,200,False,1787940289.4449227
web,69,6,,True,,,0.009600299992598593,0.0,0.0,0.0,0.0,200,False,1787940294.4721437
web,69,7,,True,,,0.004947900015395135,0.0,0.0,0.0,0.0,200,False,1787940299.4818301
web,69,8,,True,,,0.02228769997600466,0.0,0.0,0.0,0.0,200,False,1787940304.4871063
web,69,9,,True,,,0.025776399997994304,0.0,0.0,0.0,0.0,200,False,1787940309.5106554
web,70,0,,True,,,0.4410115000209771,0.0,0.0,0.0,0.0,200,False,1787940263.6787531
web,70,1,,True,,,0.028532099968288094,0.0,0.0,0.0,0.0,200,False,1787940269.1205108
web,70,2,,True,,,0.020244100014679134,0.0,0.0,0.0,0.0,200,False,1787940274.1493068
web,70,3,,True,,,0.018124000052921474,0.0,0.0,0.0,0.0,200,False,1787940279.1700108
web,70,4,,True,,,0.019889399991370738,0.0,0.0,0.0,0.0,200,False,1787940284.1891072
web,70,5,,True,,,0.029300499998498708,0.0,0.0,0.0,0.0,200,False,1787940289.2100766
web,70,6,,True,,,0.029531100008171052,0.0,0.0,0.0,0.0,200,False,1787940294.2399771
web,70,7,,True,,,0.0045550999930128455,0.0,0.0,0.0,0.0,200,False,1787940299.2697697
web,70,8,,True,,,0.025025399983860552,0.0,0.0,0.0,0.0,200,False,1787940304.2747393
web,70,9,,True,,,0.015482899965718389,0.0,0.0,0.0,0.0,200,False,1787940309.3002462
web,71,0,,True,,,0.48744920000899583,0.0,0.0,0.0,0.0,200,False,1787940263.7083864
web,71,1,,True,,,0.019189299957361072,0.0,0.0,0.0,0.0,200,False,1787940269.1961157
web,71,2,,True,,,0.015513300022576004,0.0,0.0,0.0,0.0,200,False,1787940274.215659
web,71,3,,True,,,0.015241799992509186,0.0,0.0,0.0,0.0,200,False,1787940279.2315545
web,71,4,,True,,,0.011758600012399256,0.0,0.0,0.0,0.0,200,False,1787940284.2472885
web,71,5,,True,,,0.02442119998158887,0.0,0.0,0.0,0.0,200,False,1787940289.2594903
web,71,6,,True,,,0.03233280003769323,0.0,0.0,0.0,0.0,200,False,1787940294.2844357
web,71,7,,True,,,0.014500999997835606,0.0,0.0,0.0,0.0,200,False,1787940299.3174357
web,71,8,,True,,,0.02815189998364076,0.0,0.0,0.0,0.0,200,False,1787940304.333146
web,71,9,,True,,,0.005892499990295619,0.0,0.0,0.0,0.0,200,False,1787940309.361464
web,72,0,,True,,,0.4325156999984756,0.0,0.0,0.0,0.0,200,False,1787940263.9239776
web,72,1,,True,,,0.010875899984966964,0.0,0.0,0.0,0.0,200,False,1787940269.35662
web,72,2,,True,,,0.02377369999885559,0.0,0.0,0.0,0.0,200,False,1787940274.367643
web,72,3,,True,,,0.035874799999874085,0.0,0.0,0.0,0.0,200,False,1787940279.391695
web,72,4,,True,,,0.00980690005235374,0.0,0.0,0.0,0.0,200,False,1787940284.4282649
web,72,5,,True,,,0.020119299995712936,0.0,0.0,0.0,0.0,200,False,1787940289.438475
web,72,6,,True,,,0.006930700037628412,0.0,0.0,0.0,0.0,200,False,1787940294.4589663
web,72,7,,True,,,0.005865400016773492,0.0,0.0,0.0,0.0,200,False,1787940299.4664397
web,72,8,,True,,,0.014717200014274567,0.0,0.0,0.0,0.0,200,False,1787940304.4725235
web,72,9,,True,,,0.01743999996688217,0.0,0.0,0.0,0.0,200,False,1787940309.4875712
web,73,0,,True,,,0.8598116000066511,0.0,0.0,0.0,0.0,200,False,1787940263.532897
web,73,1,,True,,,0.01793050003470853,0.0,0.0,0.0,0.0,200,False,1787940269.393264
web,73,2,,True,,,0.02402869996149093,0.0,0.0,0.0,0.0,200,False,1787940274.4116254
web,73,3,,True,,,0.013853600015863776,0.0,0.0,0.0,0.0,200,False,1787940279.4363012
web,73,4,,True,,,0.025925799971446395,0.0,0.0,0.0,0.0,200,False,1787940284.4504662
web,73,5,,True,,,0.022250400041230023,0.0,0.0,0.0,0.0,200,False,1787940289.477304
web,73,6,,True,,,0.017865499947220087,0.0,0.0,0.0,0.0,200,False,1787940294.5005631
web,73,7,,True,,,0.007214099983684719,0.0,0.0,0.0,0.0,200,False,1787940299.519915
web,73,8,,True,,,0.005693800048902631,0.0,0.0,0.0,0.0,200,False,1787940304.5272841
web,73,9,,True,,,0.008847999968566,0.0,0.0,0.0,0.0,200,False,1787940309.5332153
web,74,0,,True,,,0.8606281999964267,0.0,0.0,0.0,0.0,200,False,1787940263.5325854
web,74,1,,True,,,0.029059200023766607,0.0,0.0,0.0,0.0,200,False,1787940269.3947196
web,74,2,,True,,,0.02860229997895658,0.0,0.0,0.0,0.0,200,False,1787940274.4242513
web,74,3,,True,,,0.00647899997420609,0.0,0.0,0.0,0.0,200,False,1787940279.4533694
web,74,4,,True,,,0.004439999989699572,0.0,0.0,0.0,0.0,200,False,1787940284.4602914
web,74,5,,True,,,0.019230799982324243,0.0,0.0,0.0,0.0,200,False,1787940289.46528
web,74,6,,True,,,0.0074195999768562615,0.0,0.0,0.0,0.0,200,False,1787940294.4848547
web,74,7,,True,,,0.008808600017800927,0.0,0.0,0.0,0.0,200,False,1787940299.4927068
web,74,8,,True,,,0.016379499982576817,0.0,0.0,0.0,0.0,200,False,1787940304.5018873
web,74,9,,True,,,0.004419400007463992,0.0,0.0,0.0,0.0,200,False,1787940309.5184846
web,75,0,,True,,,0.7607894000248052,0.0,0.0,0.0,0.0,200,False,1787940263.6323974
web,75,1,,True,,,0.014668699994217604,0.0,0.0,0.0,0.0,200,False,1787940269.3936052
web,75,2,,True,,,0.010657700011506677,0.0,0.0,0.0,0.0,200,False,1787940274.408768
web,75,3,,True,,,0.03239710000343621,0.0,0.0,0.0,0.0,200,False,1787940279.4197679
web,75,4,,True,,,0.0027104999753646553,0.0,0.0,0.0,0.0,200,False,1787940284.4525437
web,75,5,,True,,,0.030230099975597113,0.0,0.0,0.0,0.0,200,False,1787940289.4555237
web,75,6,,True,,,0.009276800032239407,0.0,0.0,0.0,0.0,200,False,1787940294.4859433
web,75,7,,True,,,0.028595999989192933,0.0,0.0,0.0,0.0,200,False,1787940299.4957268
web,75,8,,True,,,0.004727700026705861,0.0,0.0,0.0,0.0,200,False,1787940304.5245237
web,75,9,,True,,,0.023867800016887486,0.0,0.0,0.0,0.0,200,False,1787940309.5298026
web,76,0,,True,,,0.7090643999981694,0.0,0.0,0.0,0.0,200,False,1787940263.5335379
web,76,1,,True,,,0.008428399974945933,0.0,0.0,0.0,0.0,200,False,1787940269.2439952
web,76,2,,True,,,0.027204299985896796,0.0,0.0,0.0,0.0,200,False,1787940274.2528753
web,76,3,,True,,,0.005658400012180209,0.0,0.0,0.0,0.0,200,False,1787940279.2810068
web,76,4,,True,,,0.005993800004944205,0.0,0.0,0.0,0.0,200,False,1787940284.2871327
web,76,5,,True,,,0.027150799985975027,0.0,0.0,0.0,0.0,200,False,1787940289.2935002
web,76,6,,True,,,0.025872600032016635,0.0,0.0,0.0,0.0,200,False,1787940294.3211553
web,76,7,,True,,,0.004568299977108836,0.0,0.0,0.0,0.0,200,False,1787940299.3477008
web,76,8,,True,,,0.004272199992556125,0.0,0.0,0.0,0.0,200,False,1787940304.3525777
web,76,9,,True,,,0.018754700024146587,0.0,0.0,0.0,0.0,200,False,1787940309.3587832
web,77,0,,True,,,0.6194130000076257,0.0,0.0,0.0,0.0,200,False,1787940263.773054
web,77,1,,True,,,0.017244299990125,0.0,0.0,0.0,0.0,200,False,1787940269.393107
web,77,2,,True,,,0.009418300003744662,0.0,0.0,0.0,0.0,200,False,1787940274.411108
web,77,3,,True,,,0.03223260003142059,0.0,0.0,0.0,0.0,200,False,1787940279.4210358
web,77,4,,True,,,0.022897400020156056,0.0,0.0,0.0,0.0,200,False,1787940284.453772
web,77,5,,True,,,0.003826300031505525,0.0,0.0,0.0,0.0,200,False,1787940289.4774663
web,77,6,,True,,,0.022391800011973828,0.0,0.0,0.0,0.0,200,False,1787940294.481902
web,77,7,,True,,,0.019399799988605082,0.0,0.0,0.0,0.0,200,False,1787940299.5048242
web,77,8,,True,,,0.00563899998087436,0.0,0.0,0.0,0.0,200,False,1787940304.5247948
web,77,9,,True,,,0.023448300024028867,0.0,0.0,0.0,0.0,200,False,1787940309.5308683
web,78,0,,True,,,0.6612662000115961,0.0,0.0,0.0,0.0,200,False,1787940263.5663898
web,78,1,,True,,,0.015155999979469925,0.0,0.0,0.0,0.0,200,False,1787940269.2281501
web,78,2,,True,,,0.017216399952303618,0.0,0.0,0.0,0.0,200,False,1787940274.2439
web,78,3,,True,,,0.020572700013872236,0.0,0.0,0.0,0.0,200,False,1787940279.2620015
web,78,4,,True,,,0.005730400036554784,0.0,0.0,0.0,0.0,200,False,1787940284.2835727
web,78,5,,True,,,0.02938179997727275,0.0,0.0,0.0,0.0,200,False,1787940289.289373
web,78,6,,True,,,0.028487400035373867,0.0,0.0,0.0,0.0,200,False,1787940294.319342
web,78,7,,True,,,0.004694900009781122,0.0,0.0,0.0,0.0,200,False,1787940299.348078
web,78,8,,True,,,0.003906700003426522,0.0,0.0,0.0,0.0,200,False,1787940304.35311
web,78,9,,True,,,0.006890499964356422,0.0,0.0,0.0,0.0,200,False,1787940309.357881
web,79,0,,True,,,0.5831636000075378,0.0,0.0,0.0,0.0,200,False,1787940263.7717197
web,79,1,,True,,,0.0061775000067427754,0.0,0.0,0.0,0.0,200,False,1787940269.355086
web,79,2,,True,,,0.0286941000376828,0.0,0.0,0.0,0.0,200,False,1787940274.3618162
web,79,3,,True,,,0.0037078000023029745,0.0,0.0,0.0,0.0,200,False,1787940279.3906188
web,79,4,,True,,,0.019417300005443394,0.0,0.0,0.0,0.0,200,False,1787940284.394707
web,79,5,,True,,,0.005555899988394231,0.0,0.0,0.0,0.0,200,False,1787940289.414804
web,79,6,,True,,,0.024914199952036142,0.0,0.0,0.0,0.0,200,False,1787940294.4206305
web,79,7,,True,,,0.029534799978137016,0.0,0.0,0.0,0.0,200,False,1787940299.4461799
web,79,8,,True,,,0.03164270002162084,0.0,0.0,0.0,0.0,200,False,1787940304.4768338
web,79,9,,True,,,0.004653999989386648,0.0,0.0,0.0,0.0,200,False,1787940309.5087202
web,80,0,,True,,,0.8605752000003122,0.0,0.0,0.0,0.0,200,False,1787940263.5324805
web,80,1,,True,,,0.02074270002776757,0.0,0.0,0.0,0.0,200,False,1787940269.393853
web,80,2,,True,,,0.009869700006674975,0.0,0.0,0.0,0.0,200,False,1787940274.4150147
web,80,3,,True,,,0.01180539996130392,0.0,0.0,0.0,0.0,200,False,1787940279.4252045
web,80,4,,True,,,0.02132759999949485,0.0,0.0,0.0,0.0,200,False,1787940284.4372234
web,80,5,,True,,,0.010198999952990562,0.0,0.0,0.0,0.0,200,False,1787940289.4596682
web,80,6,,True,,,0.009377899987157434,0.0,0.0,0.0,0.0,200,False,1787940294.4702199
web,80,7,,True,,,0.0027036999817937613,0.0,0.0,0.0,0.0,200,False,1787940299.4800313
web,80,8,,True,,,0.025353599980007857,0.0,0.0,0.0,0.0,200,False,1787940304.483142
web,80,9,,True,,,0.004834199964534491,0.0,0.0,0.0,0.0,200,False,1787940309.5085683
web,81,0,,True,,,0.8650669000344351,0.0,0.0,0.0,0.0,200,False,1787940263.5314815
web,81,1,,True,,,0.02799939998658374,0.0,0.0,0.0,0.0,200,False,1787940269.3967497
web,81,2,,True,,,0.027703400002792478,0.0,0.0,0.0,0.0,200,False,1787940274.4252717
web,81,3,,True,,,0.027350200049113482,0.0,0.0,0.0,0.0,200,False,1787940279.453729
web,81,4,,True,,,0.006417100026737899,0.0,0.0,0.0,0.0,200,False,1787940284.4814956
web,81,5,,True,,,0.0035237999982200563,0.0,0.0,0.0,0.0,200,False,1787940289.4886508
web,81,6,,True,,,0.02612829999998212,0.0,0.0,0.0,0.0,200,False,1787940294.4923418
web,81,7,,True,,,0.007402300019748509,0.0,0.0,0.0,0.0,200,False,1787940299.51933
web,81,8,,True,,,0.005206800007726997,0.0,0.0,0.0,0.0,200,False,1787940304.5271914
web,81,9,,True,,,0.02040439995471388,0.0,0.0,0.0,0.0,200,False,1787940309.533083
web,82,0,,True,,,0.693052499962505,0.0,0.0,0.0,0.0,200,False,1787940263.5816936
web,82,1,,True,,,0.0047413999564014375,0.0,0.0,0.0,0.0,200,False,1787940269.2752612
web,82,2,,True,,,0.012113500037230551,0.0,0.0,0.0,0.0,200,False,1787940274.2804668
web,82,3,,True,,,0.017730700026731938,0.0,0.0,0.0,0.0,200,False,1787940279.292982
web,82,4,,True,,,0.00502399995457381,0.0,0.0,0.0,0.0,200,False,1787940284.3109777
web,82,5,,True,,,0.015214500017464161,0.0,0.0,0.0,0.0,200,False,1787940289.3164682
web,82,6,,True,,,0.031019500049296767,0.0,0.0,0.0,0.0,200,False,1787940294.3320093
web,82,7,,True,,,0.01568249997217208,0.0,0.0,0.0,0.0,200,False,1787940299.3637211
web,82,8,,True,,,0.014759999990928918,0.0,0.0,0.0,0.0,200,False,1787940304.3798811
web,82,9,,True,,,0.028862499981187284,0.0,0.0,0.0,0.0,200,False,1787940309.3954527
web,83,0,,True,,,0.5874861999764107,0.0,0.0,0.0,0.0,200,False,1787940263.7066119
web,83,1,,True,,,0.024001499987207353,0.0,0.0,0.0,0.0,200,False,1787940269.2944849
web,83,2,,True,,,0.003409299999475479,0.0,0.0,0.0,0.0,200,False,1787940274.3193533
web,83,3,,True,,,0.017842200002633035,0.0,0.0,0.0,0.0,200,False,1787940279.3232403
web,83,4,,True,,,0.022680100053548813,0.0,0.0,0.0,0.0,200,False,1787940284.341574
web,83,5,,True,,,0.016567499958910048,0.0,0.0,0.0,0.0,200,False,1787940289.3652406
web,83,6,,True,,,0.0187158000189811,0.0,0.0,0.0,0.0,200,False,1787940294.382151
web,83,7,,True,,,0.004877900006249547,0.0,0.0,0.0,0.0,200,False,1787940299.4014657
web,83,8,,True,,,0.018467099987901747,0.0,0.0,0.0,0.0,200,False,1787940304.407037
web,83,9,,True,,,0.030409600003622472,0.0,0.0,0.0,0.0,200,False,1787940309.4262936
web,84,0,,True,,,0.6923691999982111,0.0,0.0,0.0,0.0,200,False,1787940263.6471012
web,84,1,,True,,,0.004755200003273785,0.0,0.0,0.0,0.0,200,False,1787940269.3397295
web,84,2,,True,,,0.005120899993926287,0.0,0.0,0.0,0.0,200,False,1787940274.3456633
web,84,3,,True,,,0.022155000013299286,0.0,0.0,0.0,0.0,200,False,1787940279.3513896
web,84,4,,True,,,0.022289899992756546,0.0,0.0,0.0,0.0,200,False,1787940284.3740048
web,84,5,,True,,,0.028808999981265515,0.0,0.0,0.0,0.0,200,False,1787940289.396405
web,84,6,,True,,,0.011058399977628142,0.0,0.0,0.0,0.0,200,False,1787940294.4257576
web,84,7,,True,,,0.012130199989769608,0.0,0.0,0.0,0.0,200,False,1787940299.4369884
web,84,8,,True,,,0.008365900022909045,0.0,0.0,0.0,0.0,200,False,1787940304.4498005
web,84,9,,True,,,0.014586800010874867,0.0,0.0,0.0,0.0,200,False,1787940309.4586394
web,85,0,,True,,,0.5694062000256963,0.0,0.0,0.0,0.0,200,False,1787940263.5819576
web,85,1,,True,,,0.02708500000881031,0.0,0.0,0.0,0.0,200,False,1787940269.1517186
web,85,2,,True,,,0.021886700007598847,0.0,0.0,0.0,0.0,200,False,1787940274.178883
web,85,3,,True,,,0.01438950002193451,0.0,0.0,0.0,0.0,200,False,1787940279.2012537
web,85,4,,True,,,0.003691099991556257,0.0,0.0,0.0,0.0,200,False,1787940284.216594
web,85,5,,True,,,0.018659699999261647,0.0,0.0,0.0,0.0,200,False,1787940289.2207248
web,85,6,,True,,,0.02961580001283437,0.0,0.0,0.0,0.0,200,False,1787940294.2396643
web,85,7,,True,,,0.004176000016741455,0.0,0.0,0.0,0.0,200,False,1787940299.2702112
web,85,8,,True,,,0.02466549997916445,0.0,0.0,0.0,0.0,200,False,1787940304.2751057
web,85,9,,True,,,0.015353199967648834,0.0,0.0,0.0,0.0,200,False,1787940309.300035
